"ID","NAME","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_TIMESTAMPBYL__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C"
"a0G1000000jZYCSEA4","MTA15-00007995","MTG15-00041837","1","20150227165044","","","リーガロイヤルホテル大阪
ウエストウィング２Ｆ　楓の間
手配済み","大阪府","","大阪市","16:00","19:00","1","true","false","0.0","true","15:30","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggn3REAQ","MTA15-00006471","MTG15-00037474","","","","","","広島県","呉市","呉阪急ホテル　3/20予約済","19:00","21:30","1","true","false","0.0","true","18:20","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZc6GEAS","MTA15-00008000","MTG15-00037688","3","20150228221301","","","","神奈川県","","湘南鎌倉総合病院　循環器科　会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院内での開催のため、手配不要。"
"a0G1000000jZc66EAC","MTA15-00007999","MTG15-00036018","3","20150302123012","","","","","","小山すぎの木クリニック会議室","19:00","20:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内で開催しますので、会場手配の必要は御座いません。"
"a0G1000000ggn4qEAA","MTA15-00006476","MTG15-00035817","3","20150203120233","","","２月３日（火）","兵庫県","神戸市中央区","三ノ宮ターミナルホテル４階「六甲の間」","18:30","19:30","1","true","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場、懇親会ともに予約代行済みです。
清算代行お願い致します。　担当：居相さま　TEL；078-291-0019"
"a0G1000000b1SZUEA2","MTA15-00006479","MTG15-00037036","2","20150203114831","","","2015年2月16日19：00～20：30","高知県","","高知商工会館","19:00","20:30","1","false","false","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000b1TogEAE","MTA15-00006484","MTG15-00036543","3","20150202175219","","","","","","いわき市平","19:00","20:00","1","true","false","3.0","true","18:30","2.0","false","0.0","false","","0.0","1.0","20150312","0.0","0.0","会場としていわきワシントンホテル椿山荘を予約済みです。
演者分の宿泊も予約済みです。"
"a0G1000000b1XFhEAM","MTA15-00006491","MTG15-00036875","2","20150202222729","","","2015年3月31日（火）
会場手配済。精算のみお願い致します。","埼玉県","さいたま市","浦和ロイヤルパインズホテル
3階プラチナルーム","19:15","21:00","1","true","false","0.0","true","","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済みです。
精算代行をお願い致します。"
"a0G1000000b1Z4dEAE","MTA15-00006496","MTG15-00037099","2","20150202092555","","","院内施設にて開催予定であり、会場手配不要","新潟県","長岡市","院内第1会議室","18:00","18:50","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000b1YhgEAE","MTA15-00006494","MTG15-00037730","3","20150310111643","","","","","","呉阪急ホテル 予約済み","19:10","20:40","1","true","false","0.0","true","","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000b1ZRXEA2","MTA15-00006498","MTG15-00037708","2","20150129211316","","","","福井県","","ホテルフジタ福井","19:00","21:00","1","true","false","0.0","true","17:30","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000b1ZIzEAM","MTA15-00006497","MTG15-00037607","2","20150202192600","","","2015年5月28日","東京都","新宿区","京王プラザホテル
仮押さえ済み","19:30","20:40","1","true","false","0.0","true","18:00","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","京王プラザホテル　藤原氏に開催概要を連絡済です。"
"a0G1000000b1arEEAQ","MTA15-00006502","MTG15-00037711","2","20150130125414","","","３月２３日（月）","北海道","","藤田観光ワシントンホテル","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場の藤田観光ワシントンホテル　ライラックの間をバイエル薬品　小野寺の名前ですでに予約を入れてあります。"
"a0G1000000jZhjMEAS","MTA15-00008004","MTG15-00040607","2","20150303172849","","","以下の会場をバイエル薬品株式会社の藤田で仮予約済みで、精算代行をお願い申し上げます。
ホテルグランヴィア岡山
19:00～21:00講演会会場3Fパール、21:00～22:30意見交換会会場3Fクリスタル、18:00～21:00講師控室3Fエメラルド
意見交換会食事：6000円×60名分","岡山県","岡山市","ホテルグランヴィア岡山","19:00","21:05","1","true","true","6.0","true","18:00","8.0","false","0.0","false","","0.0","2.0","20150402","0.0","0.0","演者の黒尾誠先生は、ホテルグランヴィア岡山の禁煙ツインのシングルユースをバイエル薬品（株）で予約済み。
一方、深川雅史先生の宿泊先は、神戸空港近くのホテルを予約願います。
両ホテルの宿泊代の精算代行をお願い申し上げます。"
"a0G1000000jZfVqEAK","MTA15-00008001","MTG15-00041946","2","20150330102239","","","2015年6月13日(土)　キャッスルプラザ　4階　菊の間
17:30-17:45　製品紹介
17:45-19:０0　特別講演　
19:０0-20:０0  ﾃﾞｨｽｶｯｼｮﾝ （弁当を食べながら実施)
講師控室　4階　山吹の間","愛知県","名古屋市","キャッスルプラザ","17:30","19:00","2","false","false","0.0","true","17:00","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZh3zEAC","MTA15-00008003","MTG15-00037303","3","20150302083703","","","","","","古河病院　6Fラウンジ","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院6Fラウンジで行いますので、会場手配は必要ありません"
"a0G1000000ggnBhEAI","MTA15-00006508","MTG15-00035395","3","20150204113413","","","2015年3月11日
講演会会場、意見交換会会場、演者控室予約済。
確認の程お願いいたします。","愛媛県","松山市","松山全日空ホテル","19:00","21:00","1","true","false","0.0","true","18:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0","演者目時先生の宿泊予約が必要ですが、演者担当者が予約予定です。
私からホｔルへ予約しておりますので、予約の差し替えが必要です。"
"a0G1000000ggoBOEAY","MTA15-00006511","MTG15-00036273","2","20150216221422","","","2015年4月16日（木）","長崎県","長崎市","ﾍﾞｽﾄｳｪｽﾀﾝﾌﾟﾚﾐｱﾎﾃﾙ長崎　３階","19:00","21:00","1","true","false","0.0","true","17:00","6.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggpBJEAY","MTA15-00006522","MTG15-00035567","2","20150203201035","","","2015年3月12日（木）　19痔より","東京都","新宿区","京王プラザホテル　44階　ハーモニー","19:00","22:00","2","false","false","5.0","true","18:00","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済です。
清算代行をお願い致します。
京王プラザホテル　担当　藤原さま"
"a0G1000000ggoarEAA","MTA15-00006515","MTG15-00035751","3","20150204145614","","","2015/2/27","神奈川県","横浜市中区","ヨコハマインターコンチネンタルホテル","19:15","20:30","1","true","false","0.0","true","18:00","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配済みです。
プロジェクター、垂れ幕持ち込みです。
宜しくお願い致します。"
"a0G1000000ggoYWEAY","MTA15-00006514","MTG15-00037526","2","20150129194911","","","4月11日土曜日　16:00～","大阪府","","千里ライフサイエンスセンター","16:00","17:30","1","true","false","0.0","true","15:00","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggoz8EAA","MTA15-00006520","MTG15-00037789","2","20150403173153","","","すでに会場を予約しております。","長野県","松本市","信州大学　松本キャンパス　旭会館","16:00","18:00","1","true","false","0.0","true","15:30","2.0","false","0.0","true","14:45","0.0","0.0","","0.0","0.0","意見交換会の会場のみ、精算代行をお願い致します。"
"a0G1000000ggojAEAQ","MTA15-00006516","MTG15-00037011","2","20150302095210","","","","北海道","","札幌市内ホテル","11:30","14:00","1","true","false","0.0","true","9:00","8.0","true","10.0","false","","0.0","20.0","20150627","0.0","0.0",""
"a0G1000000ggqEVEAY","MTA15-00006525","MTG15-00036366","3","20150210180434","","","2015.3.7","静岡県","富士市","フジホワイトホテル","17:00","20:00","3","true","false","0.0","true","2:00","2.0","false","0.0","false","","0.0","1.0","20150307","0.0","0.0","会場、講師控室は予約済みです。支払のみお願い致します。"
"a0G1000000ggqKJEAY","MTA15-00006526","MTG15-00036921","2","20150203082919","","","3月20日１８：００から仮予約中","北海道","函館市","函館国際ホテル","18:45","20:00","1","true","false","0.0","true","18:30","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0","施設は仮予約済みです。
精算代行をお願いします。"
"a0G1000000ggrK4EAI","MTA15-00006527","MTG15-00037885","2","20150210151500","","","2015/2/13","京都府","","グランビィア京都　７F万丈の間","19:00","20:00","2","false","true","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場、慰労会の場所はMR予約済。会場費支払はトップツアー様でお願い申し上げます。担当者は営業部蓮華様（れんげ）です。"
"a0G1000000ggsTEEAY","MTA15-00006529","MTG15-00037785","3","20150407134207","","","","","","オークラフロンティアホテルつくば予約済","19:15","20:30","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZiiqEAC","MTA15-00008005","MTG15-00036018","3","20150301153729","","","","","","嬉泉病院","19:00","20:00","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","施設内の部屋を使用します。会場手配不要です。"
"a0G1000000ggt6DEAQ","MTA15-00006534","MTG15-00037828","2","20150202165501","","","","","","ヒルトン福岡シーホーク","19:30","21:00","1","true","false","0.0","true","18:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggsh6EAA","MTA15-00006531","MTG15-00035536","3","20150202104708","","","2015年2月26日（木）","福井県","小浜市","若狭ふれあいセンター","19:30","21:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済です。
精算代行をお願いいたします。"
"a0G1000000ggt6IEAQ","MTA15-00006535","MTG15-00036768","2","20150203114521","","","","高知県","高知市","高知商工会館2階桐の間","19:00","20:30","1","false","true","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","慰労会会場・講演会会場ともに予約済み
慰労会会場：穂寿美　088-823-2737
精算代行のみお願い致します。"
"a0G1000000ggtJ8EAI","MTA15-00006537","MTG15-00037857","2","20150203205032","","","","奈良県","奈良市","ホテル日航奈良","18:30","19:30","1","false","true","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggu8fEAA","MTA15-00006547","MTG15-00037316","2","20150203095624","","","4月2日東武レバントホテル東京を仮押さえ済み。
（トップツアー担当：古谷様・角谷様）","東京都","墨田区","東武レバントホテル東京","19:30","20:50","1","true","false","0.0","true","18:00","3.0","false","0.0","false","","0.0","0.0","","0.0","0.0","4月2日東武レバントホテル東京を仮押さえ済み。
（トップツアー担当：古谷様・角谷様）"
"a0G1000000ggtfEEAQ","MTA15-00006542","MTG15-00037948","2","20150305003426","","","","","","ウェスティン都ホテル京都","17:00","18:15","1","true","false","0.0","true","16:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggtjzEAA","MTA15-00006544","MTG15-00037957","2","20150217131051","","","5月15日　前橋マーキュリーホテル電話にて予約済み","群馬県","前橋市","前橋マーキュリーホテル","19:00","21:00","1","false","false","0.0","true","18:00","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000ggvg4EAA","MTA15-00007238","MTG15-00036776","2","20150224031504","","","２月２１日","東京都","品川区","ストリングスホテル東京インターコンチネンタル","19:00","21:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","事前に架電にてトップツアーに連絡済"
"a0G1000000gh2lzEAA","MTA15-00007248","MTG15-00037303","3","20150202155513","","","","","","土浦協同病院救急センター5階・会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000gh2tDEAQ","MTA15-00007249","MTG15-00037303","4","20150203092502","","","","大分県","別府市","ホテルサンバリーアネックス2階　『ルナ』","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","ホテルには仮予約済みです。"
"a0G1000000gh2tcEAA","MTA15-00007250","MTG15-00036352","3","20150203120738","","","2015年3月6日(金)19:00～20:30
予約しています。確認お願いします。","茨城県","つくば市","ホテルグランド東雲　ウエストタワー1階　フォレスト","19:00","20:30","1","true","false","0.0","true","18:00","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済みです。
精算代行をお願いします。
一度コンタクトを取って頂き見積もりをお願いします。
演者控え室に座長も来られることから、最低4名以上は入れるお部屋で
お願いします。コーヒー・軽食も4名分用意して欲しいです。
懇親会は30名と今の段階では見積もっています。
最大、50名程度になるかも知れませんが、30名分で今回はお願いします。最大50名までの可能性がある事だけはお伝えください。"
"a0G1000000gh2tmEAA","MTA15-00007251","MTG15-00036794","1","20150201224059","","","平成27年6月27日(土)　12:00～18:00 前後、世話人会11:00～1時間程度(昼食込み)　18:00～2時間程度　懇親会(別室)
講師控室は、試写室として何部屋か使う
懇親会会場は、食事は40名分程度用意として下さい。
会場の運営して頂く業者は、極力節約したいので、アキバホールのお抱えの業者又は、第一回目でお願いした業者の二通り見積もりをお願いします。　世話人会の部屋は20名程度は入れたら良いです。食事もここで致します。講師控室は試写室になる予定です。一定の数は確保しているはずです。","東京都","千代田区","富士ソフト アキバホール内 『アキバホール5階』
住　所 ：〒101－0022
東京都千代田区神田練堀町3 (富士ソフト秋葉原ビル)
電　話 :（03）5209‐6285","12:00","18:00","3","true","false","0.0","true","11:00","2.0","false","0.0","true","10:30","0.0","0.0","","0.0","0.0","アキバホールは予約済みです。懇親会場は予約しています。色々確認して下さい。食事は予約していません。予算の関係で極力こちらで出来る事は致します。節約モードでお願いします。
世話人会の弁当・お茶は15個程度になると思います。直前に確認して下さい。込々で3000円/個です。一度、アキバホールとコンタクトを取って頂けたらと思います。ジークにも連絡を取って頂けたら幸いです。請求書の原本もあります。必要ならばお送り致します。この会は、学会形式です。
お分かりにならない場合はお電話・メールお願いします。"
