口座番号,口座番号枝番,口座名１,口座名２,部課名,チケット番号,使用日付,タクシー会社コード,金額
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188720,2012/7/28,9,8900
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188807,2012/7/28,9,9680
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188808,2012/7/28,9,9720
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188809,2012/7/28,9,9800
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188810,2012/7/28,9,900
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188813,2012/7/28,9,8460
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188814,2012/7/28,9,4540
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188901,2012/7/28,9,2020
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188903,2012/7/28,324,9300
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188904,2012/7/28,324,8810
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188917,2012/7/28,9,1300
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188918,2012/7/28,9,5020
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188919,2012/7/28,9,2480
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669188920,2012/7/28,9,2420
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669189006,2012/7/28,9,1540
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669189013,2012/7/28,9,3460
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669189014,2012/7/28,9,5310
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669189015,2012/7/28,69,6390
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669189019,2012/7/28,9,7800
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669257315,2012/8/31,185,1390
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669295701,2012/7/28,9,6180
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330303,2012/8/5,69,9900
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330304,2012/8/5,69,9900
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330316,2012/8/5,254,4500
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330323,2012/8/4,318,7620
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330416,2012/8/4,9,4000
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669330418,2012/8/4,9,6250
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669345201,2012/8/4,324,1700
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669345205,2012/8/4,324,5630
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669384817,2012/8/11,301,2380
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484023,2012/8/23,309,980
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484101,2012/8/23,318,4860
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484108,2012/8/23,318,3460
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484116,2012/8/23,318,9900
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484117,2012/8/23,318,9000
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669484118,2012/8/23,318,7420
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505106,2012/9/6,799,6880
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505107,2012/9/6,145,6770
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505108,2012/9/6,146,7820
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505209,2012/9/6,108,9990
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505223,2012/9/6,28,6500
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505405,2012/9/6,146,2620
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669505406,2012/9/6,146,9000
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615501,2012/8/31,324,9410
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615509,2012/8/31,114,660
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615514,2012/8/31,322,680
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615516,2012/8/31,322,750
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615605,2012/8/31,322,4640
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669615608,2012/8/31,322,4600
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669850309,2012/9/8,108,2000
154058,21,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高リン血症治療研究会,669850320,2012/9/8,6,7680
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,666375606,2012/8/31,35,3460
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,666617010,2012/4/4,69,9970
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,666617011,2012/4/4,69,9970
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,666985417,2012/8/3,799,12500
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667813519,2012/6/2,9,6780
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667813520,2012/6/2,9,7870
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667937101,2012/7/26,321,1330
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667937102,2012/7/26,321,1010
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667937105,2012/7/26,69,7000
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,667937107,2012/7/26,321,1330
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668017902,2012/6/30,69,7730
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668017908,2012/6/30,9,4180
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668017910,2012/6/30,9,9990
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668017924,2012/6/30,69,3830
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668018302,2012/6/30,9,8210
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668055903,2012/5/26,69,2320
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668055905,2012/5/26,9,4260
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668189901,2012/6/30,69,840
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668189908,2012/6/30,69,1160
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190002,2012/6/30,69,1640
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190003,2012/6/30,69,1080
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190012,2012/6/30,69,1900
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190013,2012/6/30,69,680
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190014,2012/7/1,9,3020
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190015,2012/7/1,69,2040
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668190022,2012/6/30,69,840
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668254205,2012/6/23,9,2010
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668254206,2012/6/24,9,6620
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668254221,2012/6/24,69,5880
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668254222,2012/6/24,9,1300
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668254223,2012/6/24,69,9930
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668272213,2012/6/23,9,7860
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668272216,2012/6/24,9,8850
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668272217,2012/6/23,9,8250
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668272222,2012/6/24,69,9970
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329113,2012/7/26,69,1800
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329219,2012/7/27,69,9980
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329301,2012/7/26,9,2780
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329308,2012/7/27,69,2200
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329315,2012/7/26,9,1100
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329505,2012/7/26,9,9990
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668329509,2012/7/26,9,630
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668417806,2012/6/21,69,9990
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668417820,2012/6/21,69,3300
154058,22,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,此花区心房細動,668447314,2012/6/21,69,990
